breakdown-code,not-allocatable,level,additional-only,sort-key,date-revised,status,classification_symbol,class_title,link-file,definition-exists
false,true,5,false,F41H,2018-08-01,published,F41H,"ARMOUR;ARMOURED TURRETS;ARMOURED OR ARMED VEHICLES;MEANS OF ATTACK OR DEFENCE, e.g. CAMOUFLAGE, IN GENERAL",cpc-scheme-F41H.xml,true
false,true,5,false,F41J,2018-08-01,published,F41J,TARGETS;TARGET RANGES;BULLET CATCHERS ,cpc-scheme-F41J.xml,true
false,true,5,false,F42B,2018-08-01,published,F42B,"EXPLOSIVE CHARGES, e.g. FOR BLASTING, FIREWORKS, AMMUNITION ",cpc-scheme-F42B.xml,true
false,true,5,false,F42C,2018-08-01,published,F42C,AMMUNITION FUZES ;ARMING OR SAFETY MEANS THEREFOR ,cpc-scheme-F42C.xml,true
false,true,5,false,F42D,2018-08-01,published,F42D,BLASTING ,cpc-scheme-F42D.xml,true
false,true,5,false,F99Z,2019-05-01,published,F99Z,SUBJECT MATTER NOT OTHERWISE PROVIDED FOR IN THIS SECTION,cpc-scheme-F99Z.xml,false
false,true,5,false,G01B,2023-02-01,published,G01B,"MEASURING LENGTH, THICKNESS OR SIMILAR LINEAR DIMENSIONS;MEASURING ANGLES;MEASURING AREAS;MEASURING IRREGULARITIES OF SURFACES OR CONTOURS",cpc-scheme-G01B.xml,true
false,true,5,false,G01C,2021-08-01,published,G01C,"MEASURING DISTANCES, LEVELS OR BEARINGS;SURVEYING;NAVIGATION;GYROSCOPIC INSTRUMENTS;PHOTOGRAMMETRY OR VIDEOGRAMMETRY ",cpc-scheme-G01C.xml,true
false,true,5,false,G01D,2020-08-01,published,G01D,MEASURING NOT SPECIALLY ADAPTED FOR A SPECIFIC VARIABLE;ARRANGEMENTS FOR MEASURING TWO OR MORE VARIABLES NOT COVERED IN A SINGLE OTHER SUBCLASS;TARIFF METERING APPARATUS;MEASURING OR TESTING NOT OTHERWISE PROVIDED FOR,cpc-scheme-G01D.xml,true
false,true,5,false,G01F,2020-08-01,published,G01F,"MEASURING VOLUME, VOLUME FLOW, MASS FLOW OR LIQUID LEVEL;METERING BY VOLUME",cpc-scheme-G01F.xml,true
false,true,5,false,G01G,2018-08-01,published,G01G,WEIGHING ,cpc-scheme-G01G.xml,true
false,true,5,false,G01H,2020-08-01,published,G01H,"MEASUREMENT OF MECHANICAL VIBRATIONS OR ULTRASONIC, SONIC OR INFRASONIC WAVES",cpc-scheme-G01H.xml,true
false,true,5,false,G01J,2023-08-01,published,G01J,"MEASUREMENT OF INTENSITY, VELOCITY, SPECTRAL CONTENT, POLARISATION, PHASE OR PULSE CHARACTERISTICS OF INFRARED, VISIBLE OR ULTRAVIOLET LIGHT;COLORIMETRY;RADIATION PYROMETRY ",cpc-scheme-G01J.xml,true
false,true,5,false,G01K,2021-01-01,published,G01K,MEASURING TEMPERATURE;MEASURING QUANTITY OF HEAT;THERMALLY-SENSITIVE ELEMENTS NOT OTHERWISE PROVIDED FOR ,cpc-scheme-G01K.xml,true
false,true,5,false,G01L,2020-01-01,published,G01L,"MEASURING FORCE, STRESS, TORQUE, WORK, MECHANICAL POWER, MECHANICAL EFFICIENCY, OR FLUID PRESSURE ",cpc-scheme-G01L.xml,true
false,true,5,false,G01M,2019-01-01,published,G01M,"TESTING STATIC OR DYNAMIC BALANCE OF MACHINES OR STRUCTURES;TESTING OF STRUCTURES OR APPARATUS, NOT OTHERWISE PROVIDED FOR",cpc-scheme-G01M.xml,true
false,true,5,false,G01N,2021-01-01,published,G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,cpc-scheme-G01N.xml,true
false,true,5,false,G01P,2018-08-01,published,G01P,"MEASURING LINEAR OR ANGULAR SPEED, ACCELERATION, DECELERATION, OR SHOCK;INDICATING PRESENCE, ABSENCE, OR DIRECTION, OF MOVEMENT ",cpc-scheme-G01P.xml,true
false,true,5,false,G01Q,2018-05-01,published,G01Q,"SCANNING-PROBE TECHNIQUES OR APPARATUS;APPLICATIONS OF SCANNING-PROBE TECHNIQUES, e.g. SCANNING PROBE MICROSCOPY [SPM]",cpc-scheme-G01Q.xml,true
false,true,5,false,G01R,2024-01-01,published,G01R,MEASURING ELECTRIC VARIABLES;MEASURING MAGNETIC VARIABLES ,cpc-scheme-G01R.xml,true
false,true,5,false,G01S,2019-08-01,published,G01S,RADIO DIRECTION-FINDING;RADIO NAVIGATION;DETERMINING DISTANCE OR VELOCITY BY USE OF RADIO WAVES;LOCATING OR PRESENCE-DETECTING BY USE OF THE REFLECTION OR RERADIATION OF RADIO WAVES;ANALOGOUS ARRANGEMENTS USING OTHER WAVES,cpc-scheme-G01S.xml,true
false,true,5,false,G01T,2021-01-01,published,G01T,MEASUREMENT OF NUCLEAR OR X-RADIATION ,cpc-scheme-G01T.xml,true
false,true,5,false,G01V,2024-01-01,published,G01V,GEOPHYSICS;GRAVITATIONAL MEASUREMENTS;DETECTING MASSES OR OBJECTS;TAGS ,cpc-scheme-G01V.xml,true
false,true,5,false,G01W,2018-08-01,published,G01W,METEOROLOGY ,cpc-scheme-G01W.xml,true
false,true,5,false,G02B,2022-01-01,published,G02B,"OPTICAL ELEMENTS, SYSTEMS OR APPARATUS",cpc-scheme-G02B.xml,true
false,true,5,false,G02C,2018-08-01,published,G02C,SPECTACLES;SUNGLASSES OR GOGGLES INSOFAR AS THEY HAVE THE SAME FEATURES AS SPECTACLES;CONTACT LENSES ,cpc-scheme-G02C.xml,true
false,true,5,false,G02F,2022-01-01,published,G02F,OPTICAL DEVICES OR ARRANGEMENTS FOR THE CONTROL OF LIGHT BY MODIFICATION OF THE OPTICAL PROPERTIES OF THE MEDIA OF THE ELEMENTS INVOLVED THEREIN;NON-LINEAR OPTICS;FREQUENCY-CHANGING OF LIGHT;OPTICAL LOGIC ELEMENTS;OPTICAL ANALOGUE/DIGITAL CONVERTERS,cpc-scheme-G02F.xml,true
false,true,5,false,G03B,2021-01-01,published,G03B,APPARATUS OR ARRANGEMENTS FOR TAKING PHOTOGRAPHS OR FOR PROJECTING OR VIEWING THEM;APPARATUS OR ARRANGEMENTS EMPLOYING ANALOGOUS TECHNIQUES USING WAVES OTHER THAN OPTICAL WAVES;ACCESSORIES THEREFOR ,cpc-scheme-G03B.xml,true
false,true,5,false,G03C,2021-08-01,published,G03C,"PHOTOSENSITIVE MATERIALS FOR PHOTOGRAPHIC PURPOSES ;PHOTOGRAPHIC PROCESSES, e.g. CINE, X-RAY, COLOUR, STEREO-PHOTOGRAPHIC PROCESSES;AUXILIARY PROCESSES IN PHOTOGRAPHY ",cpc-scheme-G03C.xml,false
false,true,5,false,G03D,2018-08-01,published,G03D,APPARATUS FOR PROCESSING EXPOSED PHOTOGRAPHIC MATERIALS ;ACCESSORIES THEREFOR ,cpc-scheme-G03D.xml,true
false,true,5,false,G03F,2024-01-01,published,G03F,"PHOTOMECHANICAL PRODUCTION OF TEXTURED OR PATTERNED SURFACES, e.g. FOR PRINTING, FOR PROCESSING OF SEMICONDUCTOR DEVICES;MATERIALS THEREFOR;ORIGINALS THEREFOR;APPARATUS SPECIALLY ADAPTED THEREFOR; ",cpc-scheme-G03F.xml,true
false,true,5,false,G03G,2018-08-01,published,G03G,ELECTROGRAPHY;ELECTROPHOTOGRAPHY;MAGNETOGRAPHY ,cpc-scheme-G03G.xml,true
false,true,5,false,G03H,2020-01-01,published,G03H,HOLOGRAPHIC PROCESSES OR APPARATUS ,cpc-scheme-G03H.xml,true
false,true,5,false,G04B,2018-08-01,published,G04B,"MECHANICALLY-DRIVEN CLOCKS OR WATCHES;MECHANICAL PARTS OF CLOCKS OR WATCHES IN GENERAL;TIME PIECES USING THE POSITION OF THE SUN, MOON OR STARS ",cpc-scheme-G04B.xml,true
false,true,5,false,G04C,2018-08-01,published,G04C,ELECTROMECHANICAL CLOCKS OR WATCHES ,cpc-scheme-G04C.xml,true
false,true,5,false,G04D,2020-05-01,published,G04D,APPARATUS OR TOOLS SPECIALLY DESIGNED FOR MAKING OR MAINTAINING CLOCKS OR WATCHES,cpc-scheme-G04D.xml,true
false,true,5,false,G04F,2023-02-01,published,G04F,TIME-INTERVAL MEASURING ,cpc-scheme-G04F.xml,true
false,true,5,false,G04G,2018-08-01,published,G04G,ELECTRONIC TIME-PIECES,cpc-scheme-G04G.xml,true
false,true,5,false,G04R,2013-01-01,published,G04R,RADIO-CONTROLLED TIME-PIECES,cpc-scheme-G04R.xml,true
false,true,5,false,G05B,2024-01-01,published,G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL;FUNCTIONAL ELEMENTS OF SUCH SYSTEMS;MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,cpc-scheme-G05B.xml,true
false,true,5,false,G05D,2023-01-01,published,G05D,SYSTEMS FOR CONTROLLING OR REGULATING NON-ELECTRIC VARIABLES,cpc-scheme-G05D.xml,true
false,true,5,false,G05F,2020-01-01,published,G05F,SYSTEMS FOR REGULATING ELECTRIC OR MAGNETIC VARIABLES ,cpc-scheme-G05F.xml,true
false,true,5,false,G05G,2019-01-01,published,G05G,CONTROL DEVICES OR SYSTEMS INSOFAR AS CHARACTERISED BY MECHANICAL FEATURES ONLY ,cpc-scheme-G05G.xml,true
false,true,5,false,G06C,2023-02-01,published,G06C,DIGITAL COMPUTERS IN WHICH ALL THE COMPUTATION IS EFFECTED MECHANICALLY ,cpc-scheme-G06C.xml,true
false,true,5,false,G06D,2018-08-01,published,G06D,DIGITAL FLUID-PRESSURE COMPUTING DEVICES,cpc-scheme-G06D.xml,true
false,true,5,false,G06E,2013-01-01,published,G06E,OPTICAL COMPUTING DEVICES; ,cpc-scheme-G06E.xml,true
false,true,5,false,G06F,2018-08-01,published,G06F,ELECTRIC DIGITAL DATA PROCESSING ,cpc-scheme-G06F.xml,true
false,true,5,false,G06G,2018-08-01,published,G06G,ANALOGUE COMPUTERS ,cpc-scheme-G06G.xml,true
false,true,5,false,G06J,2018-08-01,published,G06J,HYBRID COMPUTING ARRANGEMENTS ,cpc-scheme-G06J.xml,true
false,true,5,false,G06K,2022-01-01,published,G06K,GRAPHICAL DATA READING ;PRESENTATION OF DATA;RECORD CARRIERS;HANDLING RECORD CARRIERS,cpc-scheme-G06K.xml,true
false,true,5,false,G06M,2022-08-01,published,G06M,COUNTING MECHANISMS;COUNTING OF OBJECTS NOT OTHERWISE PROVIDED FOR ,cpc-scheme-G06M.xml,true
false,true,5,false,G06N,2022-01-01,published,G06N,COMPUTING ARRANGEMENTS BASED ON SPECIFIC COMPUTATIONAL MODELS,cpc-scheme-G06N.xml,true
false,true,5,false,G06Q,2024-01-01,published,G06Q,"INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR ADMINISTRATIVE, COMMERCIAL, FINANCIAL, MANAGERIAL OR SUPERVISORY PURPOSES;SYSTEMS OR METHODS SPECIALLY ADAPTED FOR ADMINISTRATIVE, COMMERCIAL, FINANCIAL, MANAGERIAL OR SUPERVISORY PURPOSES, NOT OTHERWISE PROVIDED FOR",cpc-scheme-G06Q.xml,true
false,true,5,false,G06T,2020-05-01,published,G06T,"IMAGE DATA PROCESSING OR GENERATION, IN GENERAL",cpc-scheme-G06T.xml,true
false,true,5,false,G06V,2023-08-01,published,G06V,IMAGE OR VIDEO RECOGNITION OR UNDERSTANDING,cpc-scheme-G06V.xml,true
false,true,5,false,G07B,2018-08-01,published,G07B,TICKET-ISSUING APPARATUS;FARE-REGISTERING APPARATUS;FRANKING APPARATUS,cpc-scheme-G07B.xml,true
false,true,5,false,G07C,2021-01-01,published,G07C,"TIME OR ATTENDANCE REGISTERS;REGISTERING OR INDICATING THE WORKING OF MACHINES;GENERATING RANDOM NUMBERS;VOTING OR LOTTERY APPARATUS;ARRANGEMENTS, SYSTEMS OR APPARATUS FOR CHECKING NOT PROVIDED FOR ELSEWHERE",cpc-scheme-G07C.xml,true
false,true,5,false,G07D,2020-05-01,published,G07D,"HANDLING OF COINS OR VALUABLE PAPERS, e.g. TESTING, SORTING BY DENOMINATIONS, COUNTING, DISPENSING, CHANGING OR DEPOSITING",cpc-scheme-G07D.xml,true
false,true,5,false,G07F,2018-08-01,published,G07F,COIN-FREED OR LIKE APPARATUS ,cpc-scheme-G07F.xml,true
false,true,5,false,G07G,2018-08-01,published,G07G,"REGISTERING THE RECEIPT OF CASH, VALUABLES, OR TOKENS ",cpc-scheme-G07G.xml,true
false,true,5,false,G08B,2021-01-01,published,G08B,SIGNALLING OR CALLING SYSTEMS;ORDER TELEGRAPHS;ALARM SYSTEMS,cpc-scheme-G08B.xml,true
false,true,5,false,G08C,2024-08-01,published,G08C,"TRANSMISSION SYSTEMS FOR MEASURED VALUES, CONTROL OR SIMILAR SIGNALS ",cpc-scheme-G08C.xml,true
false,true,5,false,G08G,2018-08-01,published,G08G,TRAFFIC CONTROL SYSTEMS ,cpc-scheme-G08G.xml,true
false,true,5,false,G09B,2018-08-01,published,G09B,"EDUCATIONAL OR DEMONSTRATION APPLIANCES;APPLIANCES FOR TEACHING, OR COMMUNICATING WITH, THE BLIND, DEAF OR MUTE;MODELS;PLANETARIA;GLOBES;MAPS;DIAGRAMS ",cpc-scheme-G09B.xml,true
false,true,5,false,G09C,2021-01-01,published,G09C,CIPHERING OR DECIPHERING APPARATUS FOR CRYPTOGRAPHIC OR OTHER PURPOSES INVOLVING THE NEED FOR SECRECY,cpc-scheme-G09C.xml,true
false,true,5,false,G09D,2020-05-01,published,G09D,RAILWAY OR LIKE TIME OR FARE TABLES;PERPETUAL CALENDARS ,cpc-scheme-G09D.xml,true
false,true,5,false,G09F,2020-05-01,published,G09F,DISPLAYING;ADVERTISING;SIGNS;LABELS OR NAME-PLATES;SEALS,cpc-scheme-G09F.xml,true
false,true,5,false,G09G,2024-01-01,published,G09G,ARRANGEMENTS OR CIRCUITS FOR CONTROL OF INDICATING DEVICES USING STATIC MEANS TO PRESENT VARIABLE INFORMATION ,cpc-scheme-G09G.xml,true
false,true,5,false,G10B,2021-01-01,published,G10B,"ORGANS, HARMONIUMS OR SIMILAR WIND MUSICAL INSTRUMENTS WITH ASSOCIATED BLOWING APPARATUS ",cpc-scheme-G10B.xml,true
false,true,5,false,G10C,2021-01-01,published,G10C,"PIANOS, HARPSICHORDS, SPINETS OR SIMILAR STRINGED MUSICAL INSTRUMENTS WITH ONE OR MORE KEYBOARDS ",cpc-scheme-G10C.xml,true
false,true,5,false,G10D,2021-01-01,published,G10D,STRINGED MUSICAL INSTRUMENTS;WIND MUSICAL INSTRUMENTS;ACCORDIONS OR CONCERTINAS;PERCUSSION MUSICAL INSTRUMENTS;AEOLIAN HARPS;SINGING-FLAME MUSICAL INSTRUMENTS;MUSICAL INSTRUMENTS NOT OTHERWISE PROVIDED FOR ,cpc-scheme-G10D.xml,true
false,true,5,false,G10F,2018-08-01,published,G10F,AUTOMATIC MUSICAL INSTRUMENTS ,cpc-scheme-G10F.xml,true
false,true,5,false,G10G,2021-01-01,published,G10G,"REPRESENTATION OF MUSIC;RECORDING MUSIC IN NOTATION FORM;ACCESSORIES FOR MUSIC OR MUSICAL INSTRUMENTS NOT OTHERWISE PROVIDED FOR, e.g. SUPPORTS ",cpc-scheme-G10G.xml,true
false,true,5,false,G10H,2023-01-01,published,G10H,"ELECTROPHONIC MUSICAL INSTRUMENTS;INSTRUMENTS IN WHICH THE TONES ARE GENERATED BY ELECTROMECHANICAL MEANS OR ELECTRONIC GENERATORS, OR IN WHICH THE TONES ARE SYNTHESISED FROM A DATA STORE",cpc-scheme-G10H.xml,true
false,true,5,false,G10K,2024-01-01,published,G10K,"SOUND-PRODUCING DEVICES;METHODS OR DEVICES FOR PROTECTING AGAINST, OR FOR DAMPING, NOISE OR OTHER ACOUSTIC WAVES IN GENERAL;ACOUSTICS NOT OTHERWISE PROVIDED FOR",cpc-scheme-G10K.xml,true
false,true,5,false,G10L,2024-01-01,published,G10L,SPEECH ANALYSIS TECHNIQUES OR SPEECH SYNTHESIS;SPEECH RECOGNITION;SPEECH OR VOICE PROCESSING TECHNIQUES;SPEECH OR AUDIO CODING OR DECODING,cpc-scheme-G10L.xml,true
false,true,5,false,G11B,2021-05-01,published,G11B,INFORMATION STORAGE BASED ON RELATIVE MOVEMENT BETWEEN RECORD CARRIER AND TRANSDUCER ,cpc-scheme-G11B.xml,true
false,true,5,false,G11C,2023-02-01,published,G11C,STATIC STORES ,cpc-scheme-G11C.xml,true
false,true,5,false,G12B,2018-08-01,published,G12B,"CONSTRUCTIONAL DETAILS OF INSTRUMENTS, OR COMPARABLE DETAILS OF OTHER APPARATUS, NOT OTHERWISE PROVIDED FOR",cpc-scheme-G12B.xml,true
false,true,5,false,G16B,2019-02-01,published,G16B,"BIOINFORMATICS, i.e. INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR GENETIC OR PROTEIN-RELATED DATA PROCESSING IN COMPUTATIONAL MOLECULAR BIOLOGY",cpc-scheme-G16B.xml,true
false,true,5,false,G16C,2019-02-01,published,G16C,COMPUTATIONAL CHEMISTRY;CHEMOINFORMATICS;COMPUTATIONAL MATERIALS SCIENCE,cpc-scheme-G16C.xml,true
false,true,5,false,G16H,2020-05-01,published,G16H,"HEALTHCARE INFORMATICS, i.e. INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR THE HANDLING OR PROCESSING OF MEDICAL OR HEALTHCARE DATA",cpc-scheme-G16H.xml,true
false,true,5,false,G16Y,2020-01-01,published,G16Y,INFORMATION AND COMMUNICATION TECHNOLOGY SPECIALLY ADAPTED FOR THE INTERNET OF THINGS [IoT],cpc-scheme-G16Y.xml,true
false,true,5,false,G16Z,2019-02-01,published,G16Z,"INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR SPECIFIC APPLICATION FIELDS, NOT OTHERWISE PROVIDED FOR",cpc-scheme-G16Z.xml,false
false,true,5,false,G21B,2013-01-01,published,G21B,FUSION REACTORS ,cpc-scheme-G21B.xml,true
false,true,5,false,G21C,2018-08-01,published,G21C,NUCLEAR REACTORS ,cpc-scheme-G21C.xml,true
false,true,5,false,G21D,2020-05-01,published,G21D,NUCLEAR POWER PLANT,cpc-scheme-G21D.xml,true
false,true,5,false,G21F,2019-01-01,published,G21F,"PROTECTION AGAINST X-RADIATION, GAMMA RADIATION, CORPUSCULAR RADIATION OR PARTICLE BOMBARDMENT;TREATING RADIOACTIVELY CONTAMINATED MATERIAL;DECONTAMINATION ARRANGEMENTS THEREFOR ",cpc-scheme-G21F.xml,true
false,true,5,false,G21G,2018-08-01,published,G21G,CONVERSION OF CHEMICAL ELEMENTS;RADIOACTIVE SOURCES ,cpc-scheme-G21G.xml,true
false,true,5,false,G21H,2018-08-01,published,G21H,"OBTAINING ENERGY FROM RADIOACTIVE SOURCES;APPLICATIONS OF RADIATION FROM RADIOACTIVE SOURCES, NOT OTHERWISE PROVIDED FOR;UTILISING COSMIC RADIATION ",cpc-scheme-G21H.xml,true
false,true,5,false,G21J,2018-08-01,published,G21J,NUCLEAR EXPLOSIVES;APPLICATIONS THEREOF ,cpc-scheme-G21J.xml,true
false,true,5,false,G21K,2018-08-01,published,G21K,TECHNIQUES FOR HANDLING PARTICLES OR IONISING RADIATION NOT OTHERWISE PROVIDED FOR;IRRADIATION DEVICES;GAMMA RAY OR X-RAY MICROSCOPES,cpc-scheme-G21K.xml,true
false,true,5,false,G99Z,2019-05-01,published,G99Z,SUBJECT MATTER NOT OTHERWISE PROVIDED FOR IN THIS SECTION,cpc-scheme-G99Z.xml,false
false,true,5,false,H01B,2020-05-01,published,H01B,"CABLES;CONDUCTORS;INSULATORS;SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",cpc-scheme-H01B.xml,true
false,true,5,false,H01C,2018-08-01,published,H01C,RESISTORS,cpc-scheme-H01C.xml,true
false,true,5,false,H01F,2023-02-01,published,H01F,MAGNETS;INDUCTANCES;TRANSFORMERS;SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,cpc-scheme-H01F.xml,true
false,true,5,false,H01G,2024-01-01,published,H01G,"CAPACITORS;CAPACITORS, RECTIFIERS, DETECTORS, SWITCHING DEVICES, LIGHT-SENSITIVE OR TEMPERATURE-SENSITIVE DEVICES OF THE ELECTROLYTIC TYPE ",cpc-scheme-H01G.xml,true
false,true,5,false,H01H,2021-05-01,published,H01H,ELECTRIC SWITCHES;RELAYS;SELECTORS;EMERGENCY PROTECTIVE DEVICES ,cpc-scheme-H01H.xml,true
false,true,5,false,H01J,2023-08-01,published,H01J,ELECTRIC DISCHARGE TUBES OR DISCHARGE LAMPS ,cpc-scheme-H01J.xml,true
false,true,5,false,H01K,2023-08-01,published,H01K,ELECTRIC INCANDESCENT LAMPS ,cpc-scheme-H01K.xml,true
false,true,5,false,H01L,2024-05-01,published,H01L,SEMICONDUCTOR DEVICES NOT COVERED BY CLASS ; ,cpc-scheme-H01L.xml,true
false,true,5,false,H01M,2019-01-01,published,H01M,"PROCESSES OR MEANS, e.g. BATTERIES, FOR THE DIRECT CONVERSION OF CHEMICAL ENERGY INTO ELECTRICAL ENERGY",cpc-scheme-H01M.xml,true
false,true,5,false,H01P,2021-01-01,published,H01P,"WAVEGUIDES;RESONATORS, LINES, OR OTHER DEVICES OF THE WAVEGUIDE TYPE ",cpc-scheme-H01P.xml,true
false,true,5,false,H01Q,2018-08-01,published,H01Q,"ANTENNAS, i.e. RADIO AERIALS ",cpc-scheme-H01Q.xml,true
false,true,5,false,H01R,2022-01-01,published,H01R,ELECTRICALLY-CONDUCTIVE CONNECTIONS;STRUCTURAL ASSOCIATIONS OF A PLURALITY OF MUTUALLY-INSULATED ELECTRICAL CONNECTING ELEMENTS;COUPLING DEVICES;CURRENT COLLECTORS,cpc-scheme-H01R.xml,true
false,true,5,false,H01S,2023-01-01,published,H01S,DEVICES USING THE PROCESS OF LIGHT AMPLIFICATION BY STIMULATED EMISSION OF RADIATION [LASER] TO AMPLIFY OR GENERATE LIGHT;DEVICES USING STIMULATED EMISSION OF ELECTROMAGNETIC RADIATION IN WAVE RANGES OTHER THAN OPTICAL,cpc-scheme-H01S.xml,true
false,true,5,false,H01T,2016-01-01,published,H01T,SPARK GAPS;OVERVOLTAGE ARRESTERS USING SPARK GAPS;SPARKING PLUGS;CORONA DEVICES;GENERATING IONS TO BE INTRODUCED INTO NON-ENCLOSED GASES ,cpc-scheme-H01T.xml,true
false,true,5,false,H02B,2023-02-01,published,H02B,"BOARDS, SUBSTATIONS OR SWITCHING ARRANGEMENTS FOR THE SUPPLY OR DISTRIBUTION OF ELECTRIC POWER",cpc-scheme-H02B.xml,true
false,true,5,false,H02G,2023-02-01,published,H02G,"INSTALLATION OF ELECTRIC CABLES OR LINES, OR OF COMBINED OPTICAL AND ELECTRIC CABLES OR LINES",cpc-scheme-H02G.xml,true
false,true,5,false,H02H,2018-08-01,published,H02H,EMERGENCY PROTECTIVE CIRCUIT ARRANGEMENTS ,cpc-scheme-H02H.xml,true
false,true,5,false,H02J,2019-08-01,published,H02J,CIRCUIT ARRANGEMENTS OR SYSTEMS FOR SUPPLYING OR DISTRIBUTING ELECTRIC POWER;SYSTEMS FOR STORING ELECTRIC ENERGY,cpc-scheme-H02J.xml,true
false,true,5,false,H02K,2022-01-01,published,H02K,DYNAMO-ELECTRIC MACHINES ,cpc-scheme-H02K.xml,true
false,true,5,false,H02M,2023-02-01,published,H02M,"APPARATUS FOR CONVERSION BETWEEN AC AND AC, BETWEEN AC AND DC, OR BETWEEN DC AND DC, AND FOR USE WITH MAINS OR SIMILAR POWER SUPPLY SYSTEMS;CONVERSION OF DC OR AC INPUT POWER INTO SURGE OUTPUT POWER;CONTROL OR REGULATION THEREOF ",cpc-scheme-H02M.xml,true
false,true,5,false,H02N,2023-02-01,published,H02N,ELECTRIC MACHINES NOT OTHERWISE PROVIDED FOR,cpc-scheme-H02N.xml,true
false,true,5,false,H02P,2024-05-01,published,H02P,"CONTROL OR REGULATION OF ELECTRIC MOTORS, ELECTRIC GENERATORS OR DYNAMO-ELECTRIC CONVERTERS;CONTROLLING TRANSFORMERS, REACTORS OR CHOKE COILS",cpc-scheme-H02P.xml,true
false,true,5,false,H02S,2023-08-01,published,H02S,"GENERATION OF ELECTRIC POWER BY CONVERSION OF INFRARED RADIATION, VISIBLE LIGHT OR ULTRAVIOLET LIGHT, e.g. USING PHOTOVOLTAIC [PV] MODULES ",cpc-scheme-H02S.xml,true
false,true,5,false,H03B,2024-01-01,published,H03B,"GENERATION OF OSCILLATIONS, DIRECTLY OR BY FREQUENCY-CHANGING, BY CIRCUITS EMPLOYING ACTIVE ELEMENTS WHICH OPERATE IN A NON-SWITCHING MANNER;GENERATION OF NOISE BY SUCH CIRCUITS ",cpc-scheme-H03B.xml,true
false,true,5,false,H03C,2022-05-01,published,H03C,MODULATION ,cpc-scheme-H03C.xml,true
false,true,5,false,H03D,2020-05-01,published,H03D,DEMODULATION OR TRANSFERENCE OF MODULATION FROM ONE CARRIER TO ANOTHER ,cpc-scheme-H03D.xml,true
false,true,5,false,H03F,2024-01-01,published,H03F,AMPLIFIERS,cpc-scheme-H03F.xml,true
false,true,5,false,H03G,2024-01-01,published,H03G,CONTROL OF AMPLIFICATION,cpc-scheme-H03G.xml,true
false,true,5,false,H03H,2024-01-01,published,H03H,"IMPEDANCE NETWORKS, e.g. RESONANT CIRCUITS;RESONATORS ",cpc-scheme-H03H.xml,true
false,true,5,false,H03J,2023-01-01,published,H03J,TUNING RESONANT CIRCUITS;SELECTING RESONANT CIRCUITS,cpc-scheme-H03J.xml,true
false,true,5,false,H03K,2022-01-01,published,H03K,PULSE TECHNIQUE ,cpc-scheme-H03K.xml,true
false,true,5,false,H03L,2024-01-01,published,H03L,"AUTOMATIC CONTROL, STARTING, SYNCHRONISATION OR STABILISATION OF GENERATORS OF ELECTRONIC OSCILLATIONS OR PULSES ",cpc-scheme-H03L.xml,true
false,true,5,false,H03M,2019-01-01,published,H03M,CODING;DECODING;CODE CONVERSION IN GENERAL ,cpc-scheme-H03M.xml,true
false,true,5,false,H04B,2020-08-01,published,H04B,TRANSMISSION,cpc-scheme-H04B.xml,true
false,true,5,false,H04H,2021-01-01,published,H04H,BROADCAST COMMUNICATION ,cpc-scheme-H04H.xml,true
false,true,5,false,H04J,2018-08-01,published,H04J,MULTIPLEX COMMUNICATION ,cpc-scheme-H04J.xml,true
false,true,5,false,H04K,2013-01-01,published,H04K,SECRET COMMUNICATION;JAMMING OF COMMUNICATION,cpc-scheme-H04K.xml,true
false,true,5,false,H04L,2022-05-01,published,H04L,"TRANSMISSION OF DIGITAL INFORMATION, e.g. TELEGRAPHIC COMMUNICATION ",cpc-scheme-H04L.xml,true
false,true,5,false,H04M,2021-01-01,published,H04M,TELEPHONIC COMMUNICATION ,cpc-scheme-H04M.xml,true
false,true,5,false,H04N,2019-01-01,published,H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",cpc-scheme-H04N.xml,true
false,true,5,false,H04Q,2021-08-01,published,H04Q,SELECTING ,cpc-scheme-H04Q.xml,true
false,true,5,false,H04R,2018-08-01,published,H04R,"LOUDSPEAKERS, MICROPHONES, GRAMOPHONE PICK-UPS OR LIKE ACOUSTIC ELECTROMECHANICAL TRANSDUCERS;DEAF-AID SETS;PUBLIC ADDRESS SYSTEMS ",cpc-scheme-H04R.xml,true
false,true,5,false,H04S,2018-08-01,published,H04S,STEREOPHONIC SYSTEMS ,cpc-scheme-H04S.xml,true
